municipio,region,tipo_cultivo,etapa_cultivo,temperatura,humedad_ambiental,probabilidad_lluvia,lluvia_acumulada,velocidad_viento,radiacion_uv,humedad_suelo,tipo_suelo,ultimo_riego,dias_desde_siembra,historial_plagas,temporada_ano,altitud_aproximada,requiere_riego,riesgo_plaga,riesgo_climatico,cultivo_recomendado_zona,prioridad_alerta,recomendacion_agricola
Panuco,Huasteca Alta,Maiz,floracion,30.0,79.1,87.0,142.2,24.3,9.0,77.03,franco,4,126,alto,lluvias,20,no,alto,bajo,Maiz,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Panuco,Huasteca Alta,Maiz,fructificacion,32.0,79.3,88.5,203.8,18.6,8.1,88.19,franco,4,144,alto,lluvias,20,no,alto,bajo,Maiz,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Panuco,Huasteca Alta,Maiz,siembra,29.4,76.0,58.6,215.8,20.9,10.8,89.19,franco,4,162,alto,lluvias,20,no,alto,bajo,Maiz,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Panuco,Huasteca Alta,Maiz,siembra,27.6,81.3,91.5,182.6,27.4,9.2,85.07,franco,4,180,alto,lluvias,20,no,alto,bajo,Maiz,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Panuco,Huasteca Alta,Maiz,siembra,24.7,68.6,9.6,27.0,25.4,7.9,44.62,franco,6,198,alto,seca,20,no,alto,bajo,Maiz,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Panuco,Huasteca Alta,Maiz,siembra,27.0,62.7,37.2,67.9,18.9,6.4,49.92,franco,5,216,alto,seca,20,no,alto,bajo,Maiz,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Cosamaloapan,Papaloapan,Pina,siembra,27.6,74.2,28.4,48.7,8.6,7.4,50.49,franco_arenoso,9,18,alto,seca,12,si,alto,bajo,Pina,alta,Regar por la manana y verificar humedad del suelo.
Cosamaloapan,Papaloapan,Calabaza,siembra,27.6,74.2,28.4,48.7,8.6,7.4,50.49,franco,3,18,alto,seca,12,no,alto,bajo,Calabaza,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Cosamaloapan,Papaloapan,Pina,siembra,24.4,68.2,41.6,41.5,15.3,5.0,47.09,franco_arenoso,9,36,alto,seca,12,si,alto,bajo,Pina,alta,Regar por la manana y verificar humedad del suelo.
Cosamaloapan,Papaloapan,Calabaza,siembra,24.4,68.2,41.6,41.5,15.3,5.0,47.09,franco,3,36,alto,seca,12,no,alto,bajo,Calabaza,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Cosamaloapan,Papaloapan,Pina,crecimiento,28.5,69.0,42.9,14.1,11.3,7.2,42.44,franco_arenoso,9,54,alto,seca,12,si,alto,bajo,Pina,alta,Regar por la manana y verificar humedad del suelo.
Cosamaloapan,Papaloapan,Calabaza,crecimiento,28.5,69.0,42.9,14.1,11.3,7.2,42.44,franco,4,54,alto,seca,12,no,alto,bajo,Calabaza,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Cosamaloapan,Papaloapan,Pina,crecimiento,30.2,75.5,34.7,48.6,18.0,4.7,50.92,franco_arenoso,9,72,alto,seca,12,si,alto,bajo,Pina,alta,Regar por la manana y verificar humedad del suelo.
Cosamaloapan,Papaloapan,Calabaza,crecimiento,30.2,75.5,34.7,48.6,18.0,4.7,50.92,franco,3,72,alto,seca,12,no,alto,bajo,Calabaza,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Cosamaloapan,Papaloapan,Pina,crecimiento,28.8,89.5,71.3,175.7,30.8,10.0,86.7,franco_arenoso,7,90,alto,lluvias,12,no,alto,bajo,Pina,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Cosamaloapan,Papaloapan,Calabaza,crecimiento,28.8,89.5,71.3,175.7,30.8,10.0,86.7,franco,2,90,alto,lluvias,12,no,alto,bajo,Calabaza,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Cosamaloapan,Papaloapan,Pina,floracion,32.2,85.4,82.4,111.4,12.6,4.9,73.69,franco_arenoso,7,108,alto,lluvias,12,no,alto,bajo,Pina,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Cosamaloapan,Papaloapan,Calabaza,floracion,32.2,85.4,82.4,111.4,12.6,4.9,73.69,franco,2,108,alto,lluvias,12,no,alto,bajo,Calabaza,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Cosamaloapan,Papaloapan,Pina,floracion,31.0,86.6,73.2,234.9,26.9,5.7,92.0,franco_arenoso,7,126,alto,lluvias,12,no,alto,bajo,Pina,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Cosamaloapan,Papaloapan,Calabaza,floracion,31.0,86.6,73.2,234.9,26.9,5.7,92.0,franco,2,126,alto,lluvias,12,no,alto,bajo,Calabaza,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Cosamaloapan,Papaloapan,Pina,fructificacion,31.5,80.7,77.6,115.8,28.9,6.3,72.84,franco_arenoso,7,144,alto,lluvias,12,no,alto,bajo,Pina,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Cosamaloapan,Papaloapan,Calabaza,fructificacion,31.5,80.7,77.6,115.8,28.9,6.3,72.84,franco,2,144,alto,lluvias,12,no,alto,bajo,Calabaza,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Cosamaloapan,Papaloapan,Pina,siembra,29.8,80.0,91.0,119.3,14.0,5.2,73.22,franco_arenoso,7,162,alto,lluvias,12,no,alto,bajo,Pina,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Cosamaloapan,Papaloapan,Calabaza,siembra,29.8,80.0,91.0,119.3,14.0,5.2,73.22,franco,2,162,alto,lluvias,12,no,alto,bajo,Calabaza,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Cosamaloapan,Papaloapan,Pina,siembra,29.5,80.1,56.0,204.1,12.2,4.4,88.52,franco_arenoso,7,180,alto,lluvias,12,no,alto,bajo,Pina,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Cosamaloapan,Papaloapan,Calabaza,siembra,29.5,80.1,56.0,204.1,12.2,4.4,88.52,franco,2,180,alto,lluvias,12,no,alto,bajo,Calabaza,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Cosamaloapan,Papaloapan,Pina,siembra,25.9,73.5,26.0,53.2,10.6,5.5,51.05,franco_arenoso,9,198,alto,seca,12,si,alto,bajo,Pina,alta,Regar por la manana y verificar humedad del suelo.
Cosamaloapan,Papaloapan,Calabaza,siembra,25.9,73.5,26.0,53.2,10.6,5.5,51.05,franco,3,198,alto,seca,12,no,alto,bajo,Calabaza,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Cosamaloapan,Papaloapan,Pina,siembra,27.3,73.8,6.7,66.5,31.1,3.3,53.55,franco_arenoso,8,216,alto,seca,12,si,alto,bajo,Pina,alta,Regar por la manana y verificar humedad del suelo.
Cosamaloapan,Papaloapan,Calabaza,siembra,27.3,73.8,6.7,66.5,31.1,3.3,53.55,franco,3,216,alto,seca,12,no,alto,bajo,Calabaza,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
San Andres Tuxtla,Los Tuxtlas,Platano,siembra,23.0,78.9,21.1,36.1,9.9,6.0,49.86,volcanico,4,18,alto,seca,300,no,alto,bajo,Platano,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
San Andres Tuxtla,Los Tuxtlas,Platano,siembra,23.2,78.3,16.0,9.3,20.7,5.3,44.83,volcanico,4,36,alto,seca,300,no,alto,bajo,Platano,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
San Andres Tuxtla,Los Tuxtlas,Platano,crecimiento,26.8,79.0,9.0,44.4,25.3,5.5,51.39,volcanico,4,54,alto,seca,300,no,alto,bajo,Platano,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
San Andres Tuxtla,Los Tuxtlas,Platano,crecimiento,27.3,75.4,14.1,34.4,18.2,8.7,48.33,volcanico,4,72,alto,seca,300,no,alto,bajo,Platano,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
San Andres Tuxtla,Los Tuxtlas,Platano,crecimiento,25.9,95.0,61.1,156.8,10.3,9.2,85.22,volcanico,2,90,alto,lluvias,300,no,alto,bajo,Platano,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
San Andres Tuxtla,Los Tuxtlas,Platano,floracion,27.7,91.9,77.3,228.9,16.5,8.7,92.0,volcanico,2,108,alto,lluvias,300,no,alto,bajo,Platano,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
San Andres Tuxtla,Los Tuxtlas,Platano,floracion,29.2,93.2,89.7,218.8,21.9,5.5,92.0,volcanico,2,126,alto,lluvias,300,no,alto,bajo,Platano,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
San Andres Tuxtla,Los Tuxtlas,Platano,fructificacion,28.7,87.1,64.0,203.4,21.8,9.7,90.85,volcanico,2,144,alto,lluvias,300,no,alto,bajo,Platano,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
San Andres Tuxtla,Los Tuxtlas,Platano,siembra,25.9,94.2,94.0,234.5,30.3,9.8,92.0,volcanico,2,162,alto,lluvias,300,no,alto,bajo,Platano,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
San Andres Tuxtla,Los Tuxtlas,Platano,siembra,24.8,93.0,62.2,139.1,28.9,8.0,81.34,volcanico,2,180,alto,lluvias,300,no,alto,bajo,Platano,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
San Andres Tuxtla,Los Tuxtlas,Platano,siembra,21.3,78.3,10.7,31.1,18.1,4.7,48.75,volcanico,4,198,alto,seca,300,no,alto,bajo,Platano,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
San Andres Tuxtla,Los Tuxtlas,Platano,siembra,23.2,79.8,33.9,29.1,11.8,6.1,48.92,volcanico,4,216,alto,seca,300,no,alto,bajo,Platano,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Minatitlan,Olmeca,Papaya,siembra,25.9,76.6,15.9,48.8,26.1,3.6,51.34,luvisol,3,18,alto,seca,20,no,alto,bajo,Papaya,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Minatitlan,Olmeca,Cacao,siembra,25.9,76.6,15.9,48.8,26.1,3.6,51.34,franco_humifero,5,18,alto,seca,20,no,alto,bajo,Cacao,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Minatitlan,Olmeca,Papaya,siembra,26.0,76.8,16.3,32.9,17.5,6.0,48.55,luvisol,3,36,alto,seca,20,no,alto,bajo,Papaya,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Minatitlan,Olmeca,Cacao,siembra,26.0,76.8,16.3,32.9,17.5,6.0,48.55,franco_humifero,5,36,alto,seca,20,no,alto,bajo,Cacao,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Minatitlan,Olmeca,Papaya,crecimiento,27.2,72.1,17.1,5.5,8.2,9.2,41.98,luvisol,4,54,alto,seca,20,si,alto,bajo,Papaya,alta,Regar por la manana y verificar humedad del suelo.
Minatitlan,Olmeca,Cacao,crecimiento,27.2,72.1,17.1,5.5,8.2,9.2,41.98,franco_humifero,5,54,alto,seca,20,si,alto,bajo,Cacao,alta,Regar por la manana y verificar humedad del suelo.
Minatitlan,Olmeca,Papaya,crecimiento,30.5,77.0,20.2,16.4,9.7,10.0,45.65,luvisol,4,72,alto,seca,20,si,alto,bajo,Papaya,alta,Regar por la manana y verificar humedad del suelo.
Minatitlan,Olmeca,Cacao,crecimiento,30.5,77.0,20.2,16.4,9.7,10.0,45.65,franco_humifero,5,72,alto,seca,20,si,alto,bajo,Cacao,alta,Regar por la manana y verificar humedad del suelo.
Minatitlan,Olmeca,Papaya,crecimiento,31.8,93.2,55.7,102.0,25.0,6.9,74.73,luvisol,2,90,alto,lluvias,20,no,alto,bajo,Papaya,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Minatitlan,Olmeca,Cacao,crecimiento,31.8,93.2,55.7,102.0,25.0,6.9,74.73,franco_humifero,4,90,alto,lluvias,20,no,alto,bajo,Cacao,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Minatitlan,Olmeca,Papaya,floracion,31.6,87.2,55.8,114.0,30.1,4.6,74.79,luvisol,2,108,alto,lluvias,20,no,alto,bajo,Papaya,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Minatitlan,Olmeca,Cacao,floracion,31.6,87.2,55.8,114.0,30.1,4.6,74.79,franco_humifero,3,108,alto,lluvias,20,no,alto,bajo,Cacao,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Minatitlan,Olmeca,Papaya,floracion,30.6,89.9,64.7,234.3,16.1,6.3,92.0,luvisol,2,126,alto,lluvias,20,no,alto,bajo,Papaya,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Minatitlan,Olmeca,Cacao,floracion,30.6,89.9,64.7,234.3,16.1,6.3,92.0,franco_humifero,3,126,alto,lluvias,20,no,alto,bajo,Cacao,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Minatitlan,Olmeca,Papaya,fructificacion,30.5,85.1,75.4,122.7,25.5,9.7,75.62,luvisol,2,144,alto,lluvias,20,no,alto,bajo,Papaya,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Minatitlan,Olmeca,Cacao,fructificacion,30.5,85.1,75.4,122.7,25.5,9.7,75.62,franco_humifero,3,144,alto,lluvias,20,no,alto,bajo,Cacao,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Minatitlan,Olmeca,Papaya,siembra,27.4,85.5,64.5,229.5,23.7,5.2,92.0,luvisol,2,162,alto,lluvias,20,no,alto,bajo,Papaya,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Minatitlan,Olmeca,Cacao,siembra,27.4,85.5,64.5,229.5,23.7,5.2,92.0,franco_humifero,3,162,alto,lluvias,20,no,alto,bajo,Cacao,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Minatitlan,Olmeca,Papaya,siembra,29.4,91.5,74.8,222.5,21.5,8.4,92.0,luvisol,2,180,alto,lluvias,20,no,alto,bajo,Papaya,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Minatitlan,Olmeca,Cacao,siembra,29.4,91.5,74.8,222.5,21.5,8.4,92.0,franco_humifero,3,180,alto,lluvias,20,no,alto,bajo,Cacao,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Minatitlan,Olmeca,Papaya,siembra,24.7,76.3,39.6,45.6,15.3,4.4,50.66,luvisol,3,198,alto,seca,20,no,alto,bajo,Papaya,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Minatitlan,Olmeca,Cacao,siembra,24.7,76.3,39.6,45.6,15.3,4.4,50.66,franco_humifero,5,198,alto,seca,20,no,alto,bajo,Cacao,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Minatitlan,Olmeca,Papaya,siembra,25.8,73.1,25.3,8.7,9.8,7.3,42.9,luvisol,4,216,alto,seca,20,no,alto,bajo,Papaya,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Minatitlan,Olmeca,Cacao,siembra,25.8,73.1,25.3,8.7,9.8,7.3,42.9,franco_humifero,5,216,alto,seca,20,no,alto,bajo,Cacao,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Acayucan,Olmeca,Papaya,siembra,24.9,74.1,29.6,60.6,29.5,5.2,52.59,luvisol,3,18,alto,seca,100,no,alto,bajo,Papaya,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Acayucan,Olmeca,Cacao,siembra,24.9,74.1,29.6,60.6,29.5,5.2,52.59,franco_humifero,4,18,alto,seca,100,no,alto,bajo,Cacao,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Acayucan,Olmeca,Papaya,siembra,24.9,72.2,31.1,57.6,10.5,7.5,51.39,luvisol,3,36,alto,seca,100,no,alto,bajo,Papaya,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Acayucan,Olmeca,Cacao,siembra,24.9,72.2,31.1,57.6,10.5,7.5,51.39,franco_humifero,4,36,alto,seca,100,no,alto,bajo,Cacao,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Acayucan,Olmeca,Papaya,crecimiento,26.3,74.0,33.6,27.3,18.5,7.7,46.56,luvisol,4,54,alto,seca,100,no,alto,bajo,Papaya,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Acayucan,Olmeca,Cacao,crecimiento,26.3,74.0,33.6,27.3,18.5,7.7,46.56,franco_humifero,5,54,alto,seca,100,no,alto,bajo,Cacao,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Acayucan,Olmeca,Papaya,crecimiento,29.2,71.8,19.9,15.3,26.9,8.5,43.63,luvisol,4,72,alto,seca,100,no,alto,bajo,Papaya,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Acayucan,Olmeca,Cacao,crecimiento,29.2,71.8,19.9,15.3,26.9,8.5,43.63,franco_humifero,5,72,alto,seca,100,no,alto,bajo,Cacao,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Acayucan,Olmeca,Papaya,crecimiento,28.7,89.8,58.8,105.9,29.8,10.1,74.24,luvisol,2,90,alto,lluvias,100,no,alto,bajo,Papaya,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Acayucan,Olmeca,Cacao,crecimiento,28.7,89.8,58.8,105.9,29.8,10.1,74.24,franco_humifero,4,90,alto,lluvias,100,no,alto,bajo,Cacao,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Acayucan,Olmeca,Papaya,floracion,29.0,84.4,78.3,150.0,17.4,8.2,80.29,luvisol,2,108,alto,lluvias,100,no,alto,bajo,Papaya,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Acayucan,Olmeca,Cacao,floracion,29.0,84.4,78.3,150.0,17.4,8.2,80.29,franco_humifero,3,108,alto,lluvias,100,no,alto,bajo,Cacao,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Acayucan,Olmeca,Papaya,floracion,30.5,86.8,67.4,249.8,27.9,9.2,92.0,luvisol,2,126,alto,lluvias,100,no,alto,bajo,Papaya,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Acayucan,Olmeca,Cacao,floracion,30.5,86.8,67.4,249.8,27.9,9.2,92.0,franco_humifero,3,126,alto,lluvias,100,no,alto,bajo,Cacao,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Acayucan,Olmeca,Papaya,fructificacion,29.2,89.5,76.1,208.1,12.3,5.5,92.0,luvisol,2,144,alto,lluvias,100,no,alto,bajo,Papaya,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Acayucan,Olmeca,Cacao,fructificacion,29.2,89.5,76.1,208.1,12.3,5.5,92.0,franco_humifero,3,144,alto,lluvias,100,no,alto,bajo,Cacao,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Acayucan,Olmeca,Papaya,siembra,26.2,85.3,74.5,251.4,10.4,9.4,92.0,luvisol,2,162,alto,lluvias,100,no,alto,bajo,Papaya,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Acayucan,Olmeca,Cacao,siembra,26.2,85.3,74.5,251.4,10.4,9.4,92.0,franco_humifero,3,162,alto,lluvias,100,no,alto,bajo,Cacao,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Acayucan,Olmeca,Papaya,siembra,26.9,83.4,90.3,232.8,17.0,5.1,92.0,luvisol,2,180,alto,lluvias,100,no,alto,bajo,Papaya,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Acayucan,Olmeca,Cacao,siembra,26.9,83.4,90.3,232.8,17.0,5.1,92.0,franco_humifero,3,180,alto,lluvias,100,no,alto,bajo,Cacao,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Acayucan,Olmeca,Papaya,siembra,23.8,77.1,35.8,59.0,24.2,4.2,53.35,luvisol,3,198,alto,seca,100,no,alto,bajo,Papaya,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Acayucan,Olmeca,Cacao,siembra,23.8,77.1,35.8,59.0,24.2,4.2,53.35,franco_humifero,4,198,alto,seca,100,no,alto,bajo,Cacao,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Acayucan,Olmeca,Papaya,siembra,24.8,76.5,16.4,33.9,27.4,5.3,48.63,luvisol,3,216,alto,seca,100,no,alto,bajo,Papaya,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Acayucan,Olmeca,Cacao,siembra,24.8,76.5,16.4,33.9,27.4,5.3,48.63,franco_humifero,5,216,alto,seca,100,no,alto,bajo,Cacao,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Cafe,siembra,14.7,56.5,19.7,59.3,17.2,5.6,46.2,franco_humifero,5,18,alto,seca,2400,no,alto,bajo,Cafe,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Tomate,siembra,14.7,56.5,19.7,59.3,17.2,5.6,46.2,franco,2,18,alto,seca,2400,no,alto,bajo,Tomate,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Lechuga,siembra,14.7,56.5,19.7,59.3,17.2,5.6,46.2,franco,1,18,alto,seca,2400,no,alto,bajo,Lechuga,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Papa,siembra,14.7,56.5,19.7,59.3,17.2,5.6,46.2,arenoso_franco,4,18,alto,seca,2400,no,alto,bajo,Papa,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Aguacate,siembra,14.7,56.5,19.7,59.3,17.2,5.6,46.2,franco,5,18,alto,seca,2400,no,alto,bajo,Aguacate,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Cilantro,siembra,14.7,56.5,19.7,59.3,17.2,5.6,46.2,franco,1,18,alto,seca,2400,no,alto,bajo,Cilantro,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Acelga,siembra,14.7,56.5,19.7,59.3,17.2,5.6,46.2,franco,2,18,alto,seca,2400,no,alto,bajo,Acelga,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Zanahoria,siembra,14.7,56.5,19.7,59.3,17.2,5.6,46.2,arenoso_franco,3,18,alto,seca,2400,no,alto,bajo,Zanahoria,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Cafe,siembra,11.7,55.0,37.7,67.8,29.0,5.8,47.2,franco_humifero,5,36,alto,seca,2400,no,alto,bajo,Cafe,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Tomate,siembra,11.7,55.0,37.7,67.8,29.0,5.8,47.2,franco,2,36,alto,seca,2400,no,alto,bajo,Tomate,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Lechuga,siembra,11.7,55.0,37.7,67.8,29.0,5.8,47.2,franco,1,36,alto,seca,2400,no,alto,bajo,Lechuga,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Papa,siembra,11.7,55.0,37.7,67.8,29.0,5.8,47.2,arenoso_franco,4,36,alto,seca,2400,no,alto,bajo,Papa,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Aguacate,siembra,11.7,55.0,37.7,67.8,29.0,5.8,47.2,franco,5,36,alto,seca,2400,no,alto,bajo,Aguacate,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Cilantro,siembra,11.7,55.0,37.7,67.8,29.0,5.8,47.2,franco,1,36,alto,seca,2400,no,alto,bajo,Cilantro,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Acelga,siembra,11.7,55.0,37.7,67.8,29.0,5.8,47.2,franco,2,36,alto,seca,2400,no,alto,bajo,Acelga,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Zanahoria,siembra,11.7,55.0,37.7,67.8,29.0,5.8,47.2,arenoso_franco,3,36,alto,seca,2400,no,alto,bajo,Zanahoria,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Cafe,crecimiento,14.7,55.5,38.8,11.7,29.7,5.0,37.28,franco_humifero,6,54,alto,seca,2400,si,alto,bajo,Cafe,alta,Regar por la manana y verificar humedad del suelo.
Perote,Capital,Tomate,crecimiento,14.7,55.5,38.8,11.7,29.7,5.0,37.28,franco,3,54,alto,seca,2400,no,alto,bajo,Tomate,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Lechuga,crecimiento,14.7,55.5,38.8,11.7,29.7,5.0,37.28,franco,2,54,alto,seca,2400,no,alto,bajo,Lechuga,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Papa,crecimiento,14.7,55.5,38.8,11.7,29.7,5.0,37.28,arenoso_franco,5,54,alto,seca,2400,si,alto,bajo,Papa,alta,Regar por la manana y verificar humedad del suelo.
Perote,Capital,Aguacate,crecimiento,14.7,55.5,38.8,11.7,29.7,5.0,37.28,franco,6,54,alto,seca,2400,si,alto,bajo,Aguacate,alta,Regar por la manana y verificar humedad del suelo.
Perote,Capital,Cilantro,crecimiento,14.7,55.5,38.8,11.7,29.7,5.0,37.28,franco,2,54,alto,seca,2400,no,alto,bajo,Cilantro,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Acelga,crecimiento,14.7,55.5,38.8,11.7,29.7,5.0,37.28,franco,3,54,alto,seca,2400,no,alto,bajo,Acelga,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Zanahoria,crecimiento,14.7,55.5,38.8,11.7,29.7,5.0,37.28,arenoso_franco,4,54,alto,seca,2400,no,alto,bajo,Zanahoria,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Cafe,crecimiento,17.3,49.2,42.9,33.4,9.3,7.5,41.01,franco_humifero,5,72,alto,seca,2400,no,alto,bajo,Cafe,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Tomate,crecimiento,17.3,49.2,42.9,33.4,9.3,7.5,41.01,franco,2,72,alto,seca,2400,no,alto,bajo,Tomate,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Lechuga,crecimiento,17.3,49.2,42.9,33.4,9.3,7.5,41.01,franco,1,72,alto,seca,2400,no,alto,bajo,Lechuga,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Papa,crecimiento,17.3,49.2,42.9,33.4,9.3,7.5,41.01,arenoso_franco,4,72,alto,seca,2400,no,alto,bajo,Papa,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Aguacate,crecimiento,17.3,49.2,42.9,33.4,9.3,7.5,41.01,franco,6,72,alto,seca,2400,si,alto,bajo,Aguacate,alta,Regar por la manana y verificar humedad del suelo.
Perote,Capital,Cilantro,crecimiento,17.3,49.2,42.9,33.4,9.3,7.5,41.01,franco,1,72,alto,seca,2400,no,alto,bajo,Cilantro,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Acelga,crecimiento,17.3,49.2,42.9,33.4,9.3,7.5,41.01,franco,2,72,alto,seca,2400,no,alto,bajo,Acelga,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Zanahoria,crecimiento,17.3,49.2,42.9,33.4,9.3,7.5,41.01,arenoso_franco,3,72,alto,seca,2400,no,alto,bajo,Zanahoria,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
Perote,Capital,Cafe,crecimiento,15.8,64.7,94.8,133.9,23.6,9.5,70.5,franco_humifero,4,90,alto,lluvias,2400,no,alto,bajo,Cafe,alta,Revisar enves de hojas y aplicar manejo integrado de plagas.
